Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-09-29 09:58:27Z : PB = 662208512 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-10-07 01:47:52Z : PB = 617672704 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:52Z : PB = 617672704 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:52Z : PB = 617553920 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:52Z : PB = 617553920 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:52Z : PB = 617553920 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:52Z : PB = 621195264 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:52Z : PB = 621195264 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:52Z : PB = 621195264 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:52Z : PB = 621195264 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:52Z : PB = 621195264 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:52Z : PB = 620781568 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:52Z : PB = 620781568 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:52Z : PB = 620781568 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:52Z : PB = 624164864 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:52Z : PB = 624164864 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:52Z : PB = 624164864 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:52Z : PB = 624164864 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:52Z : PB = 624164864 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:52Z : PB = 624164864 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:52Z : PB = 624164864 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:52Z : PB = 624164864 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:53Z : PB = 628408320 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:53Z : PB = 628408320 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:53Z : PB = 628408320 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:53Z : PB = 628408320 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:53Z : PB = 628150272 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:53Z : PB = 627806208 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:53Z : PB = 627806208 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:53Z : PB = 627806208 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:53Z : PB = 617873408 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:53Z : PB = 617418752 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:53Z : PB = 617418752 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:53Z : PB = 617418752 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:53Z : PB = 617418752 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:53Z : PB = 617418752 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:53Z : PB = 617418752 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:53Z : PB = 617418752 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:53Z : PB = 621568000 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:53Z : PB = 621568000 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:53Z : PB = 621568000 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:53Z : PB = 621568000 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:53Z : PB = 621568000 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:53Z : PB = 621121536 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:53Z : PB = 621121536 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:53Z : PB = 621121536 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:53Z : PB = 624984064 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:53Z : PB = 624984064 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:53Z : PB = 624984064 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:53Z : PB = 624984064 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:53Z : PB = 624984064 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:53Z : PB = 624984064 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:53Z : PB = 624984064 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:53Z : PB = 624984064 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:53Z : PB = 628404224 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:53Z : PB = 628404224 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:53Z : PB = 628404224 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:53Z : PB = 628404224 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:53Z : PB = 628404224 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:53Z : PB = 628207616 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:53Z : PB = 628207616 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:53Z : PB = 628207616 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:53Z : PB = 631885824 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:53Z : PB = 631885824 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:53Z : PB = 631885824 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:53Z : PB = 631885824 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:47:53Z : PB = 631885824 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:47:53Z : PB = 631885824 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:47:53Z : PB = 631885824 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:47:53Z : PB = 631885824 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:47:53Z : PB = 635314176 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:47:53Z : PB = 635314176 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:47:53Z : PB = 635314176 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:47:53Z : PB = 635314176 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-10-07 01:47:53Z : PB = 635314176 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-10-07 01:47:53Z : PB = 635314176 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-10-07 01:47:53Z : PB = 635314176 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-10-07 01:47:53Z : PB = 635314176 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-10-07 01:47:53Z : PB = 635314176 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-10-07 01:47:55Z : PB = 635387904 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-10-07 01:47:55Z : PB = 635387904 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-10-07 01:47:55Z : PB = 635387904 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-10-07 01:48:13Z : PB = 615948288 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-10-07 01:48:13Z : PB = 616275968 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-10-07 01:48:13Z : PB = 616456192 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-10-07 01:48:13Z : PB = 616480768 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-10-07 01:48:13Z : PB = 616480768 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-10-07 01:48:13Z : PB = 616419328 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-10-07 01:48:13Z : PB = 616615936 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-10-07 01:48:13Z : PB = 616812544 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:13Z : PB = 617082880 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:13Z : PB = 616087552 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:13Z : PB = 616087552 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:13Z : PB = 616087552 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:13Z : PB = 618672128 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:13Z : PB = 618672128 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:13Z : PB = 618672128 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:13Z : PB = 618672128 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:13Z : PB = 618672128 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:13Z : PB = 618672128 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:13Z : PB = 618672128 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:13Z : PB = 618672128 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:13Z : PB = 622411776 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:13Z : PB = 622411776 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:13Z : PB = 622411776 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:13Z : PB = 622411776 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:13Z : PB = 622411776 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:13Z : PB = 622411776 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:13Z : PB = 622411776 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:13Z : PB = 622411776 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:13Z : PB = 625704960 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:13Z : PB = 625704960 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:13Z : PB = 625704960 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:13Z : PB = 625704960 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:13Z : PB = 625704960 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:13Z : PB = 625704960 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:13Z : PB = 625704960 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:13Z : PB = 625704960 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:13Z : PB = 629846016 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:13Z : PB = 629846016 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:13Z : PB = 629846016 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:13Z : PB = 629846016 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:13Z : PB = 629846016 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:13Z : PB = 629252096 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:13Z : PB = 629252096 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:13Z : PB = 629252096 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:13Z : PB = 632680448 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:13Z : PB = 632680448 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:13Z : PB = 632680448 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:13Z : PB = 632680448 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:13Z : PB = 632680448 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:13Z : PB = 632680448 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:13Z : PB = 632680448 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:13Z : PB = 632680448 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:13Z : PB = 636719104 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:13Z : PB = 636719104 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:13Z : PB = 636719104 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:13Z : PB = 636719104 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:13Z : PB = 636719104 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:13Z : PB = 636719104 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:13Z : PB = 636719104 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:13Z : PB = 636719104 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:13Z : PB = 640131072 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:13Z : PB = 640131072 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:13Z : PB = 640131072 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:13Z : PB = 640126976 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:13Z : PB = 640126976 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:13Z : PB = 639569920 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:13Z : PB = 639569920 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:13Z : PB = 639569920 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:14Z : PB = 619208704 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:14Z : PB = 619405312 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:14Z : PB = 619536384 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:14Z : PB = 619556864 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:14Z : PB = 619732992 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:14Z : PB = 615981056 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:14Z : PB = 615981056 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:14Z : PB = 615981056 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:14Z : PB = 619393024 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:14Z : PB = 619204608 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:14Z : PB = 618749952 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:14Z : PB = 618749952 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:14Z : PB = 618749952 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:14Z : PB = 618749952 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:14Z : PB = 618749952 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:14Z : PB = 618749952 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:14Z : PB = 622985216 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:14Z : PB = 622985216 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:14Z : PB = 622657536 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:14Z : PB = 622657536 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:14Z : PB = 622657536 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:14Z : PB = 622657536 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:14Z : PB = 622657536 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:14Z : PB = 622657536 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-10-07 01:48:14Z : PB = 626245632 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-10-07 01:48:14Z : PB = 626245632 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-10-07 01:48:14Z : PB = 626245632 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-10-07 01:48:14Z : PB = 626245632 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-10-07 01:48:14Z : PB = 626245632 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-10-07 01:48:14Z : PB = 626245632 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-10-07 01:48:14Z : PB = 626245632 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-10-07 01:48:14Z : PB = 626245632 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
